Central bank,date,Policy rate,Today,Last month,Start of year
BoE,18993,0.25,,,
BoE,18994,0.25,,,
BoE,18995,0.25,,,
BoE,18996,0.25,,,
BoE,18997,0.25,,,
BoE,18998,0.25,,,
BoE,18999,0.25,,,
BoE,19000,0.25,,,
BoE,19001,0.25,,,
BoE,19002,0.25,,,
BoE,19003,0.25,,,
BoE,19004,0.25,,,
BoE,19005,0.25,,,
BoE,19006,0.25,,,
BoE,19007,0.25,,,
BoE,19008,0.25,,,
BoE,19009,0.25,,,
BoE,19010,0.25,,,
BoE,19011,0.25,,,
BoE,19012,0.25,,,
BoE,19013,0.25,,,
BoE,19014,0.25,,,
BoE,19015,0.25,,,
BoE,19016,0.25,,,
BoE,19017,0.25,,,
BoE,19018,0.25,,,
BoE,19019,0.25,,,
BoE,19020,0.25,,,
BoE,19021,0.25,,,
BoE,19022,0.25,,,
BoE,19023,0.25,,,
BoE,19024,0.25,,,
BoE,19025,0.25,,,
BoE,19026,0.5,,,
BoE,19027,0.5,,,
BoE,19028,0.5,,,
BoE,19029,0.5,,,
BoE,19030,0.5,,,
BoE,19031,0.5,,,
BoE,19032,0.5,,,
BoE,19033,0.5,,,
BoE,19034,0.5,,,
BoE,19035,0.5,,,
BoE,19036,0.5,,,
BoE,19037,0.5,,,
BoE,19038,0.5,,,
BoE,19039,0.5,,,
BoE,19040,0.5,,,
BoE,19041,0.5,,,
BoE,19042,0.5,,,
BoE,19043,0.5,,,
BoE,19044,0.5,,,
BoE,19045,0.5,,,
BoE,19046,0.5,,,
BoE,19047,0.5,,,
BoE,19048,0.5,,,
BoE,19049,0.5,,,
BoE,19050,0.5,,,
BoE,19051,0.5,,,
BoE,19052,0.5,,,
BoE,19053,0.5,,,
BoE,19054,0.5,,,
BoE,19055,0.5,,,
BoE,19056,0.5,,,
BoE,19057,0.5,,,
BoE,19058,0.5,,,
BoE,19059,0.5,,,
BoE,19060,0.5,,,
BoE,19061,0.5,,,
BoE,19062,0.5,,,
BoE,19063,0.5,,,
BoE,19064,0.5,,,
BoE,19065,0.5,,,
BoE,19066,0.5,,,
BoE,19067,0.5,,,
BoE,19068,0.75,,,
BoE,19069,0.75,,,
BoE,19070,0.75,,,
BoE,19071,0.75,,,
BoE,19072,0.75,,,
BoE,19073,0.75,,,
BoE,19074,0.75,,,
BoE,19075,0.75,,,
BoE,19076,0.75,,,
BoE,19077,0.75,,,
BoE,19078,0.75,,,
BoE,19079,0.75,,,
BoE,19080,0.75,,,
BoE,19081,0.75,,,
BoE,19082,0.75,,,
BoE,19083,0.75,,,
BoE,19084,0.75,,,
BoE,19085,0.75,,,
BoE,19086,0.75,,,
BoE,19087,0.75,,,
BoE,19088,0.75,,,
BoE,19089,0.75,,,
BoE,19090,0.75,,,
BoE,19091,0.75,,,
BoE,19092,0.75,,,
BoE,19093,0.75,,,
BoE,19094,0.75,,,
BoE,19095,0.75,,,
BoE,19096,0.75,,,
BoE,19097,0.75,,,
BoE,19098,0.75,,,
BoE,19099,0.75,,,
BoE,19100,0.75,,,
BoE,19101,0.75,,,
BoE,19102,0.75,,,
BoE,19103,0.75,,,
BoE,19104,0.75,,,
BoE,19105,0.75,,,
BoE,19106,0.75,,,
BoE,19107,0.75,,,
BoE,19108,0.75,,,
BoE,19109,0.75,,,
BoE,19110,0.75,,,
BoE,19111,0.75,,,
BoE,19112,0.75,,,
BoE,19113,0.75,,,
BoE,19114,0.75,,,
BoE,19115,0.75,,,
BoE,19116,0.75,,,
BoE,19117,1,,,
BoE,19118,1,,,
BoE,19119,1,,,
BoE,19120,1,,,
BoE,19121,1,,,
BoE,19122,1,,,
BoE,19123,1,,,
BoE,19124,1,,,
BoE,19125,1,,,
BoE,19126,1,,,
BoE,19127,1,,,
BoE,19128,1,,,
BoE,19129,1,,,
BoE,19130,1,,,
BoE,19131,1,,,
BoE,19132,1,,,
BoE,19133,1,,,
BoE,19134,1,,,
BoE,19135,1,,,
BoE,19136,1,,,
BoE,19137,1,,,
BoE,19138,1,,,
BoE,19139,1,,,
BoE,19140,1,,,
BoE,19141,1,,,
BoE,19142,1,,,
BoE,19143,1,,,
BoE,19144,1,,,
BoE,19145,1,,,
BoE,19146,1,,,
BoE,19147,1,,,
BoE,19148,1,,,
BoE,19149,1,,,
BoE,19150,1,,,
BoE,19151,1,,,
BoE,19152,1,,,
BoE,19153,1,,,
BoE,19154,1,,,
BoE,19155,1,,,
BoE,19156,1,,,
BoE,19157,1,,,
BoE,19158,1,,,
BoE,19159,1.25,,,
BoE,19160,1.25,,,
BoE,19161,1.25,,,
BoE,19162,1.25,,,
BoE,19163,1.25,,,
BoE,19164,1.25,,,
BoE,19165,1.25,,,
BoE,19166,1.25,,,
BoE,19167,1.25,,,
BoE,19168,1.25,,,
BoE,19169,1.25,,,
BoE,19170,1.25,,,
BoE,19171,1.25,,,
BoE,19172,1.25,,,
BoE,19173,1.25,,,
BoE,19174,1.25,,,
BoE,19175,1.25,,,
BoE,19176,1.25,,,
BoE,19177,1.25,,,
BoE,19178,1.25,,,
BoE,19179,1.25,,,
BoE,19180,1.25,,,
BoE,19181,1.25,,,
BoE,19182,1.25,,,
BoE,19183,1.25,,,
BoE,19184,1.25,,,
BoE,19185,1.25,,,
BoE,19186,1.25,,,
BoE,19187,1.25,,,
BoE,19188,1.25,,,
BoE,19189,1.25,,,
BoE,19190,1.25,,,
BoE,19191,1.25,,,
BoE,19192,1.25,,,
BoE,19193,1.25,,,
BoE,19194,1.25,,,
BoE,19195,1.25,,,
BoE,19196,1.25,,,
BoE,19197,1.25,,,
BoE,19198,1.25,,,
BoE,19199,1.25,,,
BoE,19200,1.25,,,
BoE,19201,1.25,,,
BoE,19202,1.25,,,
BoE,19203,1.25,,,
BoE,19204,1.25,,,
BoE,19205,1.25,,,
BoE,19206,1.25,,,
BoE,19207,1.25,,,
BoE,19208,1.75,,,
BoE,19209,1.75,,,
BoE,19210,1.75,,,
BoE,19211,1.75,,,
BoE,19212,1.75,,,
BoE,19213,1.75,,,
BoE,19214,1.75,,,
BoE,19215,1.75,,,
BoE,19216,1.75,,,
BoE,19217,1.75,,,
BoE,19218,1.75,,,
BoE,19219,1.75,,,
BoE,19220,1.75,,,
BoE,19221,1.75,,,
BoE,19222,1.75,,,
BoE,19223,1.75,,,
BoE,19224,1.75,,,
BoE,19225,1.75,,,
BoE,19226,1.75,,,
BoE,19227,1.75,,,
BoE,19228,1.75,,,
BoE,19229,1.75,,,
BoE,19230,1.75,,,
BoE,19231,1.75,,,
BoE,19232,1.75,,,
BoE,19233,1.75,,,
BoE,19234,1.75,,,
BoE,19235,1.75,,,
BoE,19236,1.75,,,
BoE,19237,1.75,,,
BoE,19238,1.75,,,
BoE,19239,1.75,,,
BoE,19240,1.75,,,
BoE,19241,1.75,,,
BoE,19242,1.75,,,
BoE,19243,1.75,,,
BoE,19244,1.75,,,
BoE,19245,1.75,,,
BoE,19246,1.75,,,
BoE,19247,1.75,,,
BoE,19248,1.75,,,
BoE,19249,1.75,,,
BoE,19250,1.75,,,
BoE,19251,1.75,,,
BoE,19252,1.75,,,
BoE,19253,1.75,,,
BoE,19254,1.75,,,
BoE,19255,1.75,,,
BoE,19256,1.75,,,
BoE,19257,2.25,,,
BoE,19258,2.25,,,
BoE,19259,2.25,,,
BoE,19260,2.25,,,
BoE,19261,2.25,,,
BoE,19262,2.25,,,
BoE,19263,2.25,,,
BoE,19264,2.25,,,
BoE,19265,2.25,,,
BoE,19266,2.25,,,
BoE,19267,2.25,,,
BoE,19268,2.25,,,
BoE,19269,2.25,,,
BoE,19270,2.25,,,
BoE,19271,2.25,,,
BoE,19272,2.25,,,
BoE,19273,2.25,,,
BoE,19274,2.25,,,
BoE,19275,2.25,,,
BoE,19276,2.25,,,
BoE,19277,2.25,,,
BoE,19278,2.25,,,
BoE,19279,2.25,,,
BoE,19280,2.25,,,
BoE,19281,2.25,,,
BoE,19282,2.25,,,
BoE,19283,2.25,,,
BoE,19284,2.25,,,
BoE,19285,2.25,,,
BoE,19286,2.25,,,
BoE,19287,2.25,,,
BoE,19288,2.25,,,
BoE,19289,2.25,,,
BoE,19290,2.25,,,
BoE,19291,2.25,,,
BoE,19292,2.25,,,
BoE,19293,2.25,,,
BoE,19294,2.25,,,
BoE,19295,2.25,,,
BoE,19296,2.25,,,
BoE,19297,2.25,,,
BoE,19298,2.25,,,
BoE,19299,3,,,
BoE,19300,3,,,
BoE,19301,3,,,
BoE,19302,3,,,
BoE,19303,3,,,
BoE,19304,3,,,
BoE,19305,3,,,
BoE,19306,3,,,
BoE,19307,3,,,
BoE,19308,3,,,
BoE,19309,3,,,
BoE,19310,3,,,
BoE,19311,3,,,
BoE,19312,3,,,
BoE,19313,3,,,
BoE,19314,3,,,
BoE,19315,3,,,
BoE,19316,3,,,
BoE,19317,3,,,
BoE,19318,3,,,
BoE,19319,3,,,
BoE,19320,3,,,
BoE,19321,3,,,
BoE,19322,3,,,
BoE,19323,3,,,
BoE,19324,3,,,
BoE,19325,3,,,
BoE,19326,3,,,
BoE,19327,3,,,
BoE,19328,3,,,
BoE,19329,3,,,
BoE,19330,3,,,
BoE,19331,3,,,
BoE,19332,3,,,
BoE,19333,3,,,
BoE,19334,3,,,
BoE,19335,3,,,
BoE,19336,3,,,
BoE,19337,3,,,
BoE,19338,3,,,
BoE,19339,3,,,
BoE,19340,3,,,
BoE,19341,3.5,,,
BoE,19342,3.5,,,
BoE,19343,3.5,,,
BoE,19344,3.5,,,
BoE,19345,3.5,,,
BoE,19346,3.5,,,
BoE,19347,3.5,,,
BoE,19348,3.5,,,
BoE,19349,3.5,,,
BoE,19350,3.5,,,
BoE,19351,3.5,,,
BoE,19352,3.5,,,
BoE,19353,3.5,,,
BoE,19354,3.5,,,
BoE,19355,3.5,,,
BoE,19356,3.5,,,
BoE,19357,3.5,,,
BoE,19358,3.5,,,
BoE,19359,3.5,,,
BoE,19360,3.5,,,
BoE,19361,3.5,,,
BoE,19362,3.5,,,
BoE,19363,3.5,,,
BoE,19364,3.5,,,
BoE,19365,3.5,,,
BoE,19366,3.5,,,
BoE,19367,3.5,,,
BoE,19368,3.5,,,
BoE,19369,3.5,,,
BoE,19370,3.5,,,
BoE,19371,3.5,,,
BoE,19372,3.5,,,
BoE,19373,3.5,,,
BoE,19374,3.5,,,
BoE,19375,3.5,,,
BoE,19376,3.5,,,
BoE,19377,3.5,,,
BoE,19378,3.5,,,
BoE,19379,3.5,,,
BoE,19380,3.5,,,
BoE,19381,3.5,,,
BoE,19382,3.5,,,
BoE,19383,3.5,,,
BoE,19384,3.5,,,
BoE,19385,3.5,,,
BoE,19386,3.5,,,
BoE,19387,3.5,,,
BoE,19388,3.5,,,
BoE,19389,3.5,,,
BoE,19390,4,,,
BoE,19391,4,,,
BoE,19392,4,,,
BoE,19393,4,,,
BoE,19394,4,,,
BoE,19395,4,,,
BoE,19396,4,,,
BoE,19397,4,,,
BoE,19398,4,,,
BoE,19399,4,,,
BoE,19400,4,,,
BoE,19401,4,,,
BoE,19402,4,,,
BoE,19403,4,,,
BoE,19404,4,,,
BoE,19405,4,,,
BoE,19406,4,,,
BoE,19407,4,,,
BoE,19408,4,,,
BoE,19409,4,,,
BoE,19410,4,,,
BoE,19411,4,,,
BoE,19412,4,,,
BoE,19413,4,,,
BoE,19414,4,,,
BoE,19415,4,,,
BoE,19416,4,,,
BoE,19417,4,,,
BoE,19418,4,,,
BoE,19419,4,,,
BoE,19420,4,,,
BoE,19421,4,,,
BoE,19422,4,,,
BoE,19423,4,,,
BoE,19424,4,,,
BoE,19425,4,,,
BoE,19426,4,,,
BoE,19427,4,,,
BoE,19428,4,,,
BoE,19429,4,,,
BoE,19430,4,,,
BoE,19431,4,,,
BoE,19432,4,,,
BoE,19433,4,,,
BoE,19434,4,,,
BoE,19435,4,,,
BoE,19436,4,,,
BoE,19437,4,,,
BoE,19438,4,,,
BoE,19439,4.25,,,
BoE,19440,4.25,,,
BoE,19441,4.25,,,
BoE,19442,4.25,,,
BoE,19443,4.25,,,
BoE,19444,4.25,,,
BoE,19445,4.25,,,
BoE,19446,4.25,,,
BoE,19447,4.25,,,
BoE,19448,4.25,,,
BoE,19449,4.25,,,
BoE,19450,4.25,,,
BoE,19451,4.25,,,
BoE,19452,4.25,,,
BoE,19453,4.25,,,
BoE,19454,4.25,,,
BoE,19455,4.25,,,
BoE,19456,4.25,,,
BoE,19457,4.25,,,
BoE,19458,4.25,,,
BoE,19459,4.25,,,
BoE,19460,4.25,,,
BoE,19461,4.25,,,
BoE,19462,4.25,,,
BoE,19463,4.25,,,
BoE,19464,4.25,,,
BoE,19465,4.25,,,
BoE,19466,4.25,,,
BoE,19467,4.25,,,
BoE,19468,4.25,,,
BoE,19469,4.25,,,
BoE,19470,4.25,,,
BoE,19471,4.25,,,
BoE,19472,4.25,,,
BoE,19473,4.25,,,
BoE,19474,4.25,,,
BoE,19475,4.25,,,
BoE,19476,4.25,,,
BoE,19477,4.25,,,
BoE,19478,4.25,,,
BoE,19479,4.25,,,
BoE,19480,4.25,,,
BoE,19481,4.25,,,
BoE,19482,4.25,,,
BoE,19483,4.25,,,
BoE,19484,4.25,,,
BoE,19485,4.25,,,
BoE,19486,4.25,,,
BoE,19487,4.25,,,
BoE,19488,4.5,,,
BoE,19489,4.5,,,
BoE,19490,4.5,,,
BoE,19491,4.5,,,
BoE,19492,4.5,,,
BoE,19493,4.5,,,
BoE,19494,4.5,,,
BoE,19495,4.5,,,
BoE,19496,4.5,,,
BoE,19497,4.5,,,
BoE,19498,4.5,,,
BoE,19499,4.5,,,
BoE,19500,4.5,,,
BoE,19501,4.5,,,
BoE,19502,4.5,,,
BoE,19503,4.5,,,
BoE,19504,4.5,,,
BoE,19505,4.5,,,
BoE,19506,4.5,,,
BoE,19507,4.5,,,
BoE,19508,4.5,,,
BoE,19509,4.5,,,
BoE,19510,4.5,,,
BoE,19511,4.5,,,
BoE,19512,4.5,,,
BoE,19513,4.5,,,
BoE,19514,4.5,,,
BoE,19515,4.5,,,
BoE,19516,4.5,,,
